Inspection Date,Score
03/31/2015,87
04/29/2014,96
10/27/2014,83
08/19/2014,71
09/29/2015,82
09/15/2016,96
01/21/2014,91
01/17/2014,96
08/15/2016,78
02/26/2014,100
11/18/2015,93
11/13/2014,94
04/30/2014,97
03/30/2016,91
01/07/2015,82
03/26/2014,100
08/23/2016,100
06/06/2014,94
06/09/2015,97
12/04/2014,86
04/26/2016,97
05/28/2015,82
04/19/2016,93
07/24/2014,97
05/04/2016,93
12/02/2014,76
01/12/2016,100
03/02/2015,88
09/30/2016,87
01/27/2014,100
08/18/2014,94
07/19/2016,92
10/20/2015,89
10/23/2015,92
03/18/2015,96
03/01/2016,77
12/02/2014,97
12/02/2015,96
06/23/2016,86
11/24/2015,98
02/25/2016,76
05/20/2015,93
08/06/2015,96
03/25/2015,97
12/10/2013,93
10/02/2015,90
01/30/2014,90
09/19/2016,79
01/22/2015,76
12/10/2015,84
02/10/2014,97
04/14/2016,93
06/29/2015,89
07/08/2014,100
08/18/2015,76
03/12/2014,79
03/03/2015,82
11/03/2015,100
05/30/2014,97
03/17/2014,97
02/17/2016,85
06/28/2016,92
05/16/2016,97
11/14/2014,76
09/23/2015,100
01/05/2016,89
08/18/2016,98
11/25/2014,89
10/14/2016,88
09/19/2016,91
07/11/2016,97
01/27/2015,75
09/04/2014,93
06/16/2015,93
07/09/2015,91
11/05/2015,91
11/25/2015,96
04/25/2014,100
07/11/2016,93
02/24/2016,92
05/27/2016,100
03/18/2016,93
01/03/2014,93
10/29/2015,94
09/18/2015,97
12/22/2014,96
09/26/2014,89
03/26/2014,94
11/05/2015,77
07/15/2016,72
05/08/2015,91
10/28/2014,100
03/11/2016,86
06/30/2016,85
09/25/2015,80
09/17/2015,70
10/15/2014,96
06/20/2016,70
07/22/2015,100
02/20/2015,97
12/18/2013,82
08/26/2014,100
11/05/2015,94
05/13/2014,97
01/05/2016,100
11/10/2015,96
04/30/2015,100
08/05/2016,92
08/18/2016,99
09/26/2016,98
11/06/2014,100
07/20/2016,97
10/16/2015,82
01/29/2014,90
12/31/2014,91
03/18/2015,92
12/12/2014,71
09/08/2016,90
07/16/2015,84
03/18/2016,100
01/15/2015,100
10/14/2015,94
11/25/2014,93
12/22/2015,91
09/10/2015,90
10/19/2015,100
03/24/2014,93
11/24/2015,91
04/14/2016,86
06/26/2014,100
02/18/2016,93
02/02/2016,96
09/15/2016,98
12/03/2013,87
11/21/2013,100
06/15/2015,100
09/08/2014,89
09/04/2015,100
11/23/2015,95
11/24/2014,86
08/20/2015,100
04/07/2016,100
04/01/2014,94
02/24/2016,99
10/06/2016,94
08/18/2015,90
12/30/2015,96
06/27/2016,88
09/10/2015,90
07/24/2014,100
02/10/2016,95
03/27/2015,93
10/12/2016,90
08/26/2016,98
10/20/2015,93
03/19/2014,85
01/12/2016,94
12/02/2014,63
11/27/2013,93
06/18/2015,85
12/31/2014,97
07/22/2016,84
12/19/2014,93
01/16/2014,97
09/09/2016,97
05/13/2016,94
07/29/2015,100
02/24/2016,71
11/17/2014,92
12/11/2015,97
01/19/2016,86
09/19/2016,100
07/21/2016,94
12/10/2015,100
03/01/2016,91
03/25/2015,100
03/20/2015,90
03/10/2015,87
01/03/2014,93
05/24/2016,88
03/01/2016,76
04/25/2016,82
06/25/2015,90
09/15/2016,86
06/07/2016,97
09/22/2015,93
02/12/2015,100
12/07/2015,91
01/04/2016,81
01/30/2015,97
03/09/2016,96
01/07/2016,92
05/11/2016,79
08/20/2015,84
01/05/2016,88
02/17/2016,98
02/18/2014,88
01/13/2015,59
02/09/2016,82
11/12/2015,95
02/10/2016,95
04/29/2015,97
09/29/2014,91
06/23/2014,94
04/12/2016,89
06/18/2015,100
12/21/2015,85
04/24/2015,97
03/22/2016,100
04/04/2016,92
07/07/2015,100
03/13/2014,100
07/02/2015,100
08/05/2016,95
09/09/2016,83
12/29/2014,100
09/24/2015,90
12/10/2015,97
09/29/2016,94
09/21/2015,100
09/21/2015,92
08/11/2014,97
07/16/2015,100
05/19/2016,96
06/25/2015,90
03/04/2015,74
06/15/2016,100
06/13/2016,92
07/02/2015,91
04/10/2015,100
01/21/2014,81
10/12/2015,90
12/23/2015,89
06/13/2016,93
07/23/2014,89
12/04/2014,100
03/20/2014,90
07/08/2014,92
11/08/2013,100
04/28/2014,100
02/03/2015,83
02/24/2014,96
05/24/2016,92
12/10/2014,92
03/02/2016,92
01/26/2015,100
04/23/2014,100
10/01/2014,100
08/12/2015,100
09/08/2014,82
04/09/2015,100
10/07/2016,94
12/02/2014,93
05/14/2014,100
06/03/2016,93
10/06/2016,96
11/04/2014,97
01/11/2016,99
10/28/2015,91
01/22/2015,93
09/18/2014,100
03/16/2015,97
09/30/2014,80
04/21/2016,99
04/16/2015,76
09/16/2014,93
08/18/2015,88
08/15/2014,75
12/18/2015,97
08/04/2016,90
08/13/2014,91
07/28/2014,100
09/29/2015,100
08/05/2015,92
08/31/2016,97
07/08/2016,78
09/30/2014,100
04/08/2016,93
08/12/2014,94
06/17/2016,90
02/17/2015,89
12/17/2014,76
02/06/2014,78
07/06/2015,97
01/21/2014,90
08/05/2015,95
09/22/2016,96
10/07/2015,94
06/29/2016,94
08/26/2015,95
01/26/2015,97
04/22/2015,84
09/10/2015,100
09/29/2016,90
02/05/2015,88
06/21/2016,81
01/21/2014,94
01/29/2015,100
11/06/2014,100
05/15/2015,91
01/21/2016,95
03/31/2014,85
03/21/2014,100
08/29/2016,95
08/29/2016,90
05/30/2014,100
09/23/2015,97
02/24/2015,94
10/15/2014,97
07/13/2016,95
07/14/2014,93
09/13/2016,97
05/13/2014,100
05/13/2015,97
10/24/2014,100
10/06/2015,86
02/26/2014,85
07/15/2016,90
04/02/2015,96
09/05/2014,94
04/08/2016,99
07/08/2016,95
08/03/2016,83
06/11/2015,100
08/13/2015,100
09/11/2015,90
02/08/2016,90
12/08/2015,90
11/14/2013,87
01/30/2014,90
05/15/2015,94
09/17/2014,100
08/04/2015,95
04/15/2014,100
03/02/2015,80
08/17/2016,79
04/19/2016,100
10/12/2015,87
05/05/2015,100
05/26/2016,97
10/01/2014,86
07/20/2015,90
11/19/2015,87
01/05/2016,94
01/30/2015,86
02/05/2016,81
05/04/2016,98
12/15/2015,88
05/04/2016,93
08/31/2016,88
01/07/2015,81
10/07/2015,96
09/21/2016,94
11/12/2013,79
01/23/2014,97
07/19/2016,85
08/31/2016,76
10/10/2014,89
02/06/2015,82
09/01/2016,99
07/21/2015,92
08/24/2016,80
01/21/2016,100
06/08/2016,87
08/23/2016,99
09/09/2015,97
06/09/2014,83
09/04/2015,97
08/12/2016,97
03/23/2016,85
07/29/2015,90
10/15/2014,100
02/11/2016,99
11/06/2015,87
04/20/2016,98
08/26/2014,94
01/26/2016,97
10/06/2014,100
09/23/2014,100
08/22/2014,89
10/06/2016,100
06/23/2016,94
01/21/2015,84
06/29/2016,100
06/26/2014,97
03/17/2015,87
09/22/2015,100
03/06/2015,93
11/02/2015,95
09/29/2016,85
03/24/2014,85
05/22/2015,84
07/23/2014,88
06/13/2016,71
10/06/2016,98
09/22/2015,100
11/14/2014,89
09/18/2014,94
11/04/2013,95
09/16/2015,97
08/13/2014,90
01/19/2016,87
01/15/2015,88
04/18/2016,91
10/23/2014,100
08/15/2016,93
05/29/2014,95
03/28/2014,97
06/29/2016,90
03/07/2016,98
03/03/2016,93
11/14/2014,75
08/22/2014,93
03/12/2015,97
07/18/2014,94
07/10/2014,87
12/17/2015,96
07/20/2016,98
05/27/2016,97
10/24/2014,79
02/25/2014,96
06/10/2015,93
05/15/2014,100
09/04/2015,100
02/03/2016,96
11/13/2014,81
02/02/2016,90
07/15/2014,75
03/21/2016,84
05/18/2015,79
12/22/2015,92
11/12/2015,100
09/05/2014,100
09/21/2016,92
05/29/2015,93
10/09/2015,97
10/19/2015,96
11/18/2015,93
05/11/2016,98
03/07/2016,100
09/30/2014,100
07/17/2015,83
11/25/2015,92
02/05/2016,91
08/16/2016,100
08/06/2015,100
04/01/2016,90
11/04/2014,89
05/15/2015,87
07/28/2016,93
03/02/2015,89
07/13/2016,90
11/18/2015,99
01/12/2016,89
12/19/2013,97
02/02/2016,90
04/14/2015,100
06/19/2014,81
12/09/2015,78
05/17/2016,92
03/26/2015,89
12/30/2014,92
12/20/2013,100
10/09/2014,85
07/17/2014,92
04/24/2015,97
04/05/2016,96
03/24/2015,94
02/23/2016,80
10/12/2015,100
04/30/2014,90
09/21/2015,100
03/20/2015,94
03/04/2014,86
02/04/2016,99
10/17/2014,97
09/04/2015,100
03/19/2015,91
04/27/2015,89
09/05/2014,91
02/09/2016,99
02/26/2016,82
07/16/2014,100
08/18/2016,83
08/25/2016,88
04/08/2015,72
08/22/2014,100
07/18/2016,83
05/04/2016,97
08/17/2016,88
10/07/2014,100
10/29/2014,97
03/26/2015,90
12/20/2013,97
05/02/2014,88
09/02/2016,98
12/31/2015,79
07/19/2016,95
11/08/2013,80
07/31/2014,85
01/07/2016,100
09/30/2015,82
07/17/2014,79
08/05/2014,95
05/05/2016,90
11/10/2015,90
07/08/2016,75
02/26/2015,93
03/09/2016,79
03/28/2016,96
10/21/2014,89
08/19/2016,86
06/17/2015,93
11/27/2013,88
10/14/2015,95
09/05/2014,93
03/24/2015,100
03/24/2014,100
01/09/2015,97
06/23/2015,92
03/28/2016,82
04/14/2015,90
11/16/2015,92
05/12/2015,97
08/04/2014,96
04/20/2016,84
03/18/2015,88
01/14/2014,85
05/31/2016,74
05/22/2015,93
12/04/2013,100
04/16/2014,64
07/01/2015,100
10/26/2015,100
04/17/2015,56
09/26/2016,92
11/10/2014,89
06/23/2015,100
04/28/2016,100
07/22/2014,93
04/27/2015,86
10/15/2014,97
09/24/2015,86
09/22/2015,93
06/16/2016,77
09/22/2016,94
10/01/2015,96
09/19/2016,99
02/01/2016,88
02/08/2016,98
11/26/2013,100
04/12/2016,94
06/09/2015,97
05/03/2016,99
09/14/2016,84
09/29/2016,95
02/27/2014,97
01/16/2015,89
06/27/2016,90
01/05/2015,92
04/22/2014,97
02/06/2014,89
01/16/2014,76
05/05/2014,97
08/31/2016,97
04/21/2015,100
11/07/2014,89
04/26/2016,70
01/05/2016,92
07/05/2016,90
04/20/2016,97
04/24/2015,97
12/09/2013,97
10/20/2014,89
03/20/2015,81
06/11/2014,86
11/25/2013,95
10/07/2015,100
11/20/2013,87
09/23/2016,87
04/20/2016,85
08/27/2014,87
08/12/2014,97
02/17/2015,100
08/28/2015,100
05/06/2015,77
11/30/2015,85
05/26/2016,94
05/22/2014,100
07/29/2015,100
06/07/2016,93
01/19/2016,84
12/02/2013,100
10/15/2014,97
04/22/2015,96
12/10/2014,83
03/15/2016,96
03/20/2015,89
06/24/2016,97
05/08/2014,81
08/01/2016,91
06/03/2015,90
05/12/2015,93
10/28/2015,90
03/02/2015,100
01/19/2016,87
09/17/2014,92
02/03/2016,96
08/05/2014,91
12/10/2014,72
06/15/2016,82
08/26/2014,87
09/04/2014,89
09/11/2015,76
11/18/2015,91
10/07/2016,100
01/21/2015,94
12/29/2015,89
05/18/2015,86
05/12/2015,93
12/29/2014,94
09/30/2015,100
08/12/2016,93
04/05/2016,88
11/24/2015,95
12/31/2013,91
06/23/2015,97
07/21/2015,97
09/06/2016,99
07/08/2014,97
11/06/2014,97
01/30/2014,97
01/26/2015,93
06/18/2015,94
08/16/2016,82
11/19/2014,100
12/02/2014,100
11/09/2015,100
07/20/2015,94
07/22/2015,100
11/21/2013,100
10/08/2014,97
12/29/2014,70
12/04/2014,96
12/22/2015,95
04/23/2015,82
05/11/2016,84
06/24/2015,75
07/20/2016,100
07/31/2014,100
03/20/2015,78
06/17/2015,100
05/31/2016,64
10/03/2016,93
10/07/2014,73
08/19/2016,97
06/11/2014,92
08/01/2016,99
12/05/2014,92
11/25/2014,93
02/03/2016,86
11/06/2015,98
02/10/2015,100
06/02/2014,93
08/05/2016,100
12/07/2015,88
06/17/2016,98
04/23/2014,94
08/11/2015,100
08/06/2014,86
04/30/2015,95
09/01/2015,85
05/05/2015,100
08/18/2015,97
10/12/2015,78
03/25/2015,74
07/05/2016,95
02/05/2015,100
06/01/2016,92
01/08/2016,93
10/23/2015,86
06/22/2014,90
09/19/2014,82
10/08/2015,96
05/12/2016,98
07/20/2016,71
09/10/2015,86
01/07/2014,93
02/02/2016,100
03/19/2014,93
04/02/2015,78
08/28/2014,84
08/08/2016,93
02/13/2014,93
08/19/2015,88
06/12/2014,100
12/19/2013,100
11/03/2014,94
07/07/2014,81
09/15/2015,97
04/28/2015,78
09/21/2016,98
03/02/2016,92
07/28/2014,84
10/21/2014,85
08/18/2014,91
10/28/2014,100
02/27/2014,97
07/19/2016,87
11/13/2014,78
08/05/2016,88
04/27/2016,90
09/22/2015,75
06/10/2014,89
09/30/2015,71
08/12/2016,87
04/17/2014,94
09/04/2014,77
07/13/2016,73
09/16/2016,99
09/09/2014,91
07/16/2014,87
05/27/2015,90
09/23/2014,81
08/25/2014,90
03/03/2015,100
07/13/2015,92
04/16/2015,100
07/29/2016,100
05/24/2016,90
07/03/2014,100
04/12/2016,91
04/21/2015,82
07/20/2015,87
08/24/2015,91
11/26/2014,89
09/23/2016,96
12/16/2015,96
03/17/2015,77
10/12/2016,100
07/02/2015,84
05/29/2015,97
04/29/2014,93
06/12/2015,79
12/03/2013,84
03/24/2016,94
03/31/2016,92
08/20/2015,89
06/22/2016,82
06/08/2016,77
08/26/2014,90
06/16/2016,88
10/24/2014,94
12/02/2014,93
07/24/2014,100
08/12/2016,88
09/04/2015,97
09/21/2015,90
08/13/2014,100
10/07/2016,90
07/08/2016,85
10/27/2015,84
11/04/2013,94
08/19/2014,100
04/22/2014,93
04/15/2014,90
07/02/2015,97
12/19/2013,94
07/07/2016,91
09/29/2015,100
04/08/2014,96
01/08/2015,100
10/09/2014,93
08/26/2016,91
07/14/2016,96
09/13/2016,88
05/12/2016,95
10/27/2015,75
01/07/2015,89
02/11/2014,94
05/14/2015,100
08/02/2016,92
08/12/2014,100
03/26/2015,94
12/18/2014,96
02/05/2016,94
08/29/2016,92
07/09/2015,88
05/10/2016,98
03/27/2014,97
09/10/2015,80
07/20/2015,87
03/18/2015,97
05/27/2016,91
01/21/2014,100
12/17/2015,96
01/14/2015,94
05/29/2014,100
03/01/2016,75
02/23/2016,93
01/15/2015,86
07/18/2014,100
04/29/2015,100
11/25/2015,59
03/02/2015,94
06/10/2014,91
07/21/2014,100
07/14/2015,96
07/16/2015,100
02/27/2014,76
11/23/2015,78
04/08/2016,99
06/08/2015,88
08/10/2016,80
05/19/2014,82
07/16/2014,91
06/17/2016,89
04/19/2016,79
05/21/2015,90
07/10/2015,95
06/16/2015,100
10/08/2014,82
10/05/2016,97
04/29/2014,100
05/09/2016,96
03/24/2015,100
02/26/2015,97
07/27/2015,100
02/22/2016,93
07/17/2014,100
06/15/2016,91
04/29/2014,76
05/03/2016,89
09/11/2015,97
10/15/2014,77
04/13/2016,71
06/10/2015,93
11/10/2015,88
10/06/2015,100
06/03/2015,97
09/16/2015,75
08/22/2016,90
03/12/2014,86
02/11/2016,82
03/13/2015,97
07/06/2015,91
11/18/2015,85
10/24/2014,94
03/17/2016,89
02/08/2016,71
05/05/2015,75
05/19/2014,87
04/22/2015,97
09/17/2015,97
07/21/2016,95
01/27/2015,85
08/23/2016,98
10/11/2016,83
12/08/2015,82
06/09/2016,100
04/16/2015,100
09/10/2014,100
03/12/2014,90
04/17/2015,92
08/29/2016,91
03/22/2016,98
04/24/2015,92
01/22/2015,100
08/11/2015,86
03/17/2015,84
07/22/2014,90
09/01/2016,90
03/21/2016,97
01/13/2015,97
02/04/2015,95
09/23/2014,94
10/13/2016,100
07/10/2014,97
03/14/2016,98
06/08/2016,75
06/12/2015,97
02/10/2015,100
12/09/2014,100
09/01/2015,95
10/06/2014,89
03/17/2015,90
02/20/2015,94
10/17/2014,97
04/23/2015,91
06/26/2014,90
07/25/2016,90
06/28/2016,97
10/12/2016,96
12/10/2013,97
06/11/2015,94
03/02/2016,82
04/03/2015,100
12/15/2014,100
10/13/2016,94
08/15/2016,95
04/25/2016,97
08/21/2015,84
09/15/2016,100
08/10/2016,98
08/13/2014,85
09/23/2014,92
07/09/2015,81
09/22/2015,100
03/14/2016,94
12/18/2014,94
11/26/2014,71
03/29/2016,89
11/19/2015,93
06/22/2015,80
10/04/2016,96
06/16/2015,100
01/09/2015,96
12/10/2013,100
06/23/2016,89
06/15/2016,80
06/12/2015,93
03/22/2016,86
07/22/2015,95
11/14/2014,100
04/26/2016,79
08/20/2014,89
01/13/2015,100
04/13/2015,100
01/08/2014,89
04/15/2014,93
09/03/2015,97
09/16/2016,91
11/23/2015,100
10/02/2015,100
03/23/2015,81
01/03/2014,89
02/19/2016,94
10/13/2016,85
06/17/2016,84
01/06/2015,89
07/09/2015,96
03/16/2015,84
06/13/2016,83
03/19/2014,97
12/18/2014,97
07/07/2016,95
01/21/2014,94
08/28/2015,100
03/07/2016,96
10/09/2014,94
07/16/2014,83
07/03/2014,94
09/04/2014,100
04/14/2015,100
11/06/2015,99
02/05/2015,100
06/30/2016,100
09/16/2015,92
11/13/2014,93
08/26/2014,90
09/03/2015,96
09/21/2015,91
07/27/2015,83
03/19/2015,100
08/31/2016,80
10/04/2016,100
09/14/2016,93
05/16/2014,86
12/13/2013,91
02/23/2015,93
12/09/2014,97
03/17/2016,96
02/04/2016,90
10/17/2014,100
02/10/2015,92
01/22/2015,78
08/29/2016,91
10/10/2016,93
08/14/2014,97
03/16/2016,87
01/31/2014,96
03/03/2015,73
07/08/2016,96
11/05/2014,86
01/21/2015,97
04/29/2016,97
01/05/2016,90
02/11/2015,95
08/12/2016,99
01/11/2016,75
12/15/2015,92
03/21/2016,73
10/16/2015,88
10/14/2014,78
07/29/2016,98
06/03/2015,89
08/14/2015,93
10/15/2014,68
06/11/2015,72
04/04/2016,93
06/05/2014,87
04/20/2016,89
01/20/2016,79
08/04/2016,93
01/23/2014,100
12/15/2015,87
06/04/2014,94
02/16/2016,73
12/31/2013,93
01/12/2016,91
07/06/2015,100
04/22/2016,87
09/17/2015,81
02/26/2016,88
03/06/2015,91
09/11/2014,97
03/18/2016,95
09/22/2016,89
07/13/2016,97
11/23/2015,87
10/07/2014,100
09/25/2014,92
04/13/2015,89
04/30/2015,97
03/11/2014,88
07/06/2015,93
04/22/2014,100
10/23/2015,94
04/20/2016,95
03/31/2016,100
10/02/2015,92
08/05/2015,76
11/12/2014,91
11/17/2015,95
06/26/2014,97
02/21/2014,72
06/09/2015,100
08/14/2015,89
02/02/2015,79
06/08/2016,94
02/03/2014,100
03/12/2015,89
09/07/2016,100
11/25/2014,97
08/07/2015,96
03/30/2015,90
02/03/2015,93
11/05/2013,97
10/28/2014,91
02/10/2016,98
02/25/2015,89
12/11/2013,89
10/14/2016,99
10/09/2014,93
10/24/2015,100
05/26/2015,100
05/11/2016,94
10/06/2016,100
03/05/2015,85
08/01/2014,97
10/03/2016,97
07/14/2015,100
05/04/2016,96
06/16/2015,93
04/08/2015,96
03/29/2016,70
04/29/2015,96
05/09/2016,92
04/16/2014,97
08/27/2014,86
06/04/2015,89
08/20/2015,100
02/21/2014,71
08/31/2016,87
08/07/2015,93
03/20/2015,100
08/11/2016,87
08/26/2015,85
05/12/2016,91
01/05/2015,81
09/02/2016,100
01/08/2015,97
09/16/2015,89
05/20/2015,77
12/04/2014,100
08/12/2015,97
10/26/2015,96
11/06/2014,89
02/18/2015,100
06/04/2015,97
05/18/2015,90
12/03/2015,80
07/11/2016,90
02/18/2015,94
07/24/2014,83
12/12/2014,91
05/05/2014,94
08/28/2014,87
06/15/2015,96
07/12/2016,82
09/10/2014,76
09/11/2015,100
07/07/2014,97
01/04/2016,81
11/13/2013,100
11/13/2014,87
04/17/2015,93
11/18/2015,100
05/27/2016,91
10/23/2014,100
03/26/2014,90
02/18/2016,100
04/09/2015,90
06/17/2014,100
12/31/2015,84
06/14/2016,90
05/19/2015,84
12/01/2015,100
05/11/2016,94
07/23/2014,100
05/21/2015,90
05/28/2015,84
11/26/2014,100
09/06/2016,91
03/05/2015,86
03/22/2016,87
04/07/2016,99
07/25/2016,98
12/04/2014,87
06/29/2015,90
01/14/2016,96
03/31/2015,97
10/13/2015,100
03/06/2015,100
09/12/2016,80
06/11/2014,100
02/17/2016,96
06/27/2014,92
03/24/2015,100
02/11/2016,81
02/10/2014,92
03/10/2015,93
04/29/2015,78
05/07/2015,100
08/17/2016,86
10/30/2014,97
08/17/2016,81
04/11/2016,92
05/19/2015,100
08/15/2016,96
03/02/2016,85
10/27/2015,89
04/24/2015,92
07/25/2014,97
04/13/2016,97
01/28/2016,94
07/23/2014,90
01/11/2016,91
07/28/2014,85
07/28/2015,93
12/28/2015,99
06/03/2015,97
08/13/2015,94
04/15/2015,95
01/26/2016,87
11/19/2015,94
11/17/2015,88
02/27/2014,93
07/12/2016,93
10/22/2014,72
07/01/2015,100
03/24/2014,97
09/13/2016,82
05/23/2014,96
07/22/2015,94
01/08/2015,94
03/24/2015,73
04/23/2014,94
03/16/2016,78
10/29/2015,83
06/30/2016,86
06/05/2015,94
03/23/2015,100
07/03/2014,100
07/22/2014,82
05/04/2016,97
02/20/2014,86
06/10/2014,96
09/29/2014,79
05/26/2015,100
03/26/2015,96
02/12/2016,97
02/03/2016,94
05/08/2015,81
08/27/2015,96
05/18/2016,88
02/18/2015,94
01/30/2015,97
02/09/2016,100
07/09/2014,94
01/19/2016,88
05/30/2014,93
09/13/2016,92
08/05/2015,87
09/30/2015,100
10/05/2015,92
03/10/2015,97
04/15/2014,90
07/15/2014,94
10/03/2014,96
10/13/2014,88
08/21/2015,89
01/21/2016,100
04/23/2015,84
10/15/2014,97
01/31/2014,87
02/18/2015,84
05/14/2014,97
07/22/2016,97
12/08/2015,93
07/07/2014,85
05/11/2016,92
07/27/2016,83
05/02/2016,94
08/10/2015,97
07/06/2016,92
09/21/2015,97
12/31/2014,85
10/16/2014,88
03/12/2014,92
02/04/2016,96
06/13/2016,88
04/24/2015,97
10/23/2014,93
06/23/2016,94
10/20/2015,100
07/22/2015,97
07/14/2015,70
02/03/2016,73
01/10/2014,96
01/20/2016,72
05/30/2014,91
08/11/2016,95
02/19/2015,78
04/01/2015,84
07/28/2016,98
08/26/2016,93
01/26/2015,77
11/20/2013,97
04/23/2015,96
01/14/2015,97
03/30/2016,93
05/28/2015,100
06/12/2015,97
11/24/2015,100
03/23/2016,77
02/24/2016,70
11/19/2014,97
04/08/2016,97
04/03/2014,93
04/11/2016,88
04/25/2014,97
10/11/2016,100
06/23/2016,97
03/21/2014,91
12/20/2013,89
10/23/2014,100
04/01/2014,100
03/25/2016,84
02/16/2016,99
08/18/2015,90
09/08/2016,84
06/11/2015,75
01/13/2015,94
04/05/2016,97
07/14/2015,93
08/26/2016,97
03/24/2016,80
01/09/2015,86
10/29/2014,62
07/31/2014,92
05/31/2016,99
07/29/2016,91
09/09/2015,91
06/06/2016,77
03/03/2015,97
01/15/2015,93
05/11/2015,90
06/06/2016,86
11/23/2015,93
06/02/2016,86
01/29/2015,100
05/22/2014,93
05/22/2015,81
03/27/2014,78
05/12/2016,98
03/18/2015,100
11/08/2013,96
09/30/2014,100
09/04/2014,93
06/11/2015,86
11/06/2015,100
09/30/2014,97
09/27/2016,96
03/30/2016,88
07/06/2015,100
10/07/2014,81
07/21/2016,100
03/11/2014,93
07/28/2014,88
04/14/2015,82
03/23/2015,100
07/07/2016,93
12/08/2014,93
06/19/2015,96
03/17/2014,92
06/05/2015,90
04/30/2015,83
06/30/2014,77
12/10/2015,85
05/07/2015,81
12/01/2014,93
08/13/2015,97
11/06/2013,100
06/15/2016,100
06/09/2016,93
11/20/2013,94
10/19/2015,94
03/28/2016,98
07/24/2015,87
11/19/2014,87
07/11/2014,84
06/06/2016,92
04/03/2015,100
03/10/2016,99
02/12/2015,100
11/20/2013,93
11/27/2013,96
08/19/2015,100
07/20/2016,93
09/12/2016,76
07/29/2016,97
03/27/2014,100
05/06/2014,100
10/24/2015,100
08/16/2016,97
07/14/2014,93
08/15/2016,100
11/19/2013,100
12/04/2015,88
10/16/2014,94
06/16/2016,88
06/10/2014,74
11/24/2015,93
01/20/2015,77
08/04/2015,100
07/01/2016,86
08/01/2016,93
01/16/2014,90
03/05/2014,86
09/16/2015,89
02/25/2015,100
09/01/2016,92
01/14/2016,91
09/10/2014,80
07/06/2016,89
02/05/2016,96
02/02/2015,90
08/26/2015,92
05/03/2016,93
06/18/2015,100
09/17/2014,97
08/30/2016,98
07/31/2014,91
11/25/2015,93
10/05/2016,95
11/12/2015,92
04/02/2015,89
10/17/2014,90
07/16/2015,97
04/23/2015,97
12/31/2015,79
07/24/2014,87
08/15/2016,99
08/07/2015,97
09/17/2015,100
01/15/2014,85
07/28/2015,90
03/19/2014,80
12/01/2014,96
12/15/2014,91
12/16/2013,100
04/16/2015,93
01/22/2015,97
12/10/2015,95
02/10/2015,82
04/22/2015,100
03/09/2016,94
04/12/2016,98
05/17/2016,100
01/12/2016,90
07/14/2016,89
05/16/2016,97
08/10/2016,84
08/08/2014,97
09/30/2014,81
03/23/2015,92
06/19/2014,86
02/18/2016,99
12/16/2015,98
07/21/2016,84
10/28/2014,91
07/28/2014,94
